32.1778239 -110.9683479	06/13/2010	veh	1006130063
32.1778239 -110.9683479	06/20/2010	sus	1006200499
32.1778239 -110.9683479	06/21/2010	dru	1006210157
32.1778239 -110.9683479	06/23/2010	dru	1006230151
32.1778239 -110.9683479	06/28/2010	dru	1006280820
32.1778239 -110.9683479	06/28/2010	veh	1006280012
32.1778251 -110.9413760	05/26/2010	sus	1005260714
32.1778251 -110.9413760	06/22/2010	ass	1006220318
32.1778279 -110.9776078	05/24/2010	fra	1005240484
32.1778279 -110.9776078	05/24/2010	sus	1005240573
32.1778279 -110.9776078	05/24/2010	the	1005240329
32.1778279 -110.9776078	05/26/2010	the	1005260110
32.1778279 -110.9776078	05/30/2010	sus	1005300414
32.1778279 -110.9776078	06/16/2010	bur	1006160233
32.1778279 -110.9776078	06/19/2010	the	1006190041
32.1778279 -110.9776078	06/22/2010	sus	1006220045
32.1778279 -110.9776078	06/24/2010	sus	1006240043
32.1778309 -110.9763169	05/23/2010	sus	1005230736
32.1778309 -110.9763169	05/26/2010	bur	1005260005
32.1778309 -110.9763169	05/29/2010	sus	1005290170
32.1778309 -110.9763169	05/30/2010	sus	1005300852
32.1778309 -110.9763169	06/06/2010	sus	1006060742
32.1778309 -110.9763169	06/12/2010	fra	1006120034
32.1778309 -110.9763169	06/21/2010	van	1006210021
32.1778309 -110.9763169	06/23/2010	the	1006230610
32.1778332 -110.9525268	05/24/2010	ass	1005240502
32.1778361 -110.9696400	05/24/2010	ass	1005240161
32.1778361 -110.9696400	05/24/2010	ass	1005240341
32.1778361 -110.9696400	05/25/2010	ass	1005250303
32.1778361 -110.9696400	06/19/2010	bur	1006190343
32.1778416 -110.9628542	06/17/2010	sus	1006170036
32.1778545 -110.9563637	05/30/2010	dui	1005300834
32.1778637 -110.9811553	05/23/2010	ass	1005230675
32.1778637 -110.9811553	05/23/2010	the	1005230716
32.1778637 -110.9811553	05/24/2010	dru	1005240222
32.1778672 -110.9810924	05/29/2010	the	1005290767
32.1778672 -110.9810924	06/07/2010	van	1006070650
32.1778672 -110.9810924	06/08/2010	sus	1006080072
32.1778672 -110.9810924	06/20/2010	dis	1006200516
32.1778831 -110.9295747	05/22/2010	dis	1005220279
32.1778831 -110.9295747	05/26/2010	the	1005260423
32.1778831 -110.9295747	05/26/2010	van	1005260593
32.1778831 -110.9295747	05/27/2010	van	1005270410
32.1778831 -110.9295747	05/28/2010	ass	1005280779
32.1778831 -110.9295747	06/12/2010	ass	1006120193
32.1778831 -110.9295747	06/12/2010	ass	1006120619
32.1778831 -110.9295747	06/16/2010	the	1006160564
32.1778831 -110.9295747	06/18/2010	ass	1006170751
32.1778879 -110.9604137	05/31/2010	sex	1005310656
32.1778879 -110.9604137	06/23/2010	van	1006230321
32.1779034 -110.9913272	06/19/2010	dis	1006190582
32.1779076 -110.9923952	06/24/2010	sus	1006240733
32.1779080 -110.9923172	05/25/2010	fra	1005250776
32.1779080 -110.9923172	06/20/2010	sus	1006190925
32.1779251 -110.9995520	05/28/2010	sus	1005280539
32.1779251 -110.9995520	05/29/2010	dis	1005290232
32.1779251 -110.9995520	06/13/2010	rob	1006130213
32.1779251 -110.9995520	06/14/2010	veh	1006140677
32.1779251 -110.9995520	06/23/2010	dru	1006230758
32.1779251 -110.9995520	06/28/2010	bur	1006280078
32.1779251 -110.9995520	06/28/2010	veh	1006280336
32.1779273 -110.9982425	05/25/2010	bur	1005250482
32.1779273 -110.9982425	05/29/2010	ass	1005290313
32.1779273 -110.9982425	05/30/2010	ass	1005300074
32.1779273 -110.9982425	06/12/2010	dis	1006120598
32.1779273 -110.9982425	06/13/2010	ass	1006130631
32.1779273 -110.9982425	06/13/2010	van	1006130673
32.1779273 -110.9982425	06/20/2010	bur	1006200114
32.1779273 -110.9982425	06/24/2010	the	1006240174
32.1779273 -110.9982425	06/28/2010	bur	1006280490
32.1779293 -110.9965556	05/25/2010	the	1005250556
32.1779293 -110.9965556	05/31/2010	veh	1005310430
32.1779293 -110.9965556	06/13/2010	sus	1006130140
32.1779293 -110.9965556	06/24/2010	van	1006240076
32.1779653 -111.0032268	05/27/2010	ass	1005260571
32.1779653 -111.0032268	06/09/2010	dru	1006090234
32.1779659 -111.0032843	06/19/2010	dis	1006190046
32.1779691 -111.0074287	06/19/2010	van	1006190067
32.1781367 -110.7848620	05/27/2010	van	1005270508
32.1784888 -110.8410561	05/26/2010	rob	1005260079
32.1784888 -110.8410561	06/10/2010	dru	1006100746
32.1784888 -110.8410561	06/11/2010	dru	1006100753
32.1785120 -110.9939570	05/26/2010	bur	1005260162
32.1785120 -110.9939570	05/30/2010	ass	1005300150
32.1785120 -110.9939570	06/01/2010	bur	1006010730
32.1785120 -110.9939570	06/07/2010	the	1006070245
32.1785120 -110.9939570	06/08/2010	ass	1006080515
32.1785120 -110.9939570	06/12/2010	sus	1006120150
32.1785120 -110.9939570	06/15/2010	bur	1006150360
32.1785120 -110.9939570	06/20/2010	van	1006200254
32.1785120 -110.9939570	06/21/2010	the	1006210403
32.1785120 -110.9939570	06/26/2010	ass	1006260535
32.1785120 -110.9939570	06/26/2010	sus	1006260368
32.1785120 -110.9939570	06/27/2010	the	1006270013
32.1786387 -110.7879774	05/22/2010	dis	1005220675
32.1786782 -110.8349269	06/16/2010	bur	1006160450
32.1787453 -110.8259044	06/28/2010	van	1006280548
32.1789700 -110.7872430	06/07/2010	van	1006070518
32.1791087 -110.7807632	06/14/2010	fra	1006140391
32.1791769 -110.8580682	06/09/2010	sus	1006090156
32.1792153 -110.8355990	06/10/2010	fra	1006100449
32.1793567 -110.8431790	06/08/2010	the	1006080121
32.1795042 -110.8195798	05/24/2010	van	1005240168
32.1795157 -110.9758628	05/23/2010	ass	1005230325
32.1795264 -110.8487247	06/20/2010	ass	1006200539
32.1795424 -110.8511575	05/31/2010	van	1005310668
32.1795424 -110.8511575	06/17/2010	the	1006170286
32.1795629 -110.9696406	06/17/2010	dru	1006170458
32.1797281 -110.9776033	05/26/2010	dru	1005260171
32.1797281 -110.9776033	06/26/2010	the	1006260463
32.1797780 -110.8431764	06/20/2010	veh	1006200110
32.1797896 -110.9818703	05/22/2010	bur	1005220310
32.1797896 -110.9818703	06/02/2010	the	1006020565
32.1797896 -110.9818703	06/02/2010	veh	1006020482
32.1798120 -110.9686950	06/16/2010	dru	1006160252
32.1798966 -110.8386795	05/24/2010	ass	1005240597
32.1799933 -110.8431265	05/31/2010	sus	1005310034
32.1800263 -110.8410495	05/28/2010	sus	1005280093
32.1800263 -110.8410495	06/05/2010	the	1006050065
32.1800263 -110.8410495	06/27/2010	dis	1006270024
32.1800500 -110.8515730	05/28/2010	sus	1005280246
32.1800500 -110.8515730	05/30/2010	sus	1005300737
32.1801688 -110.8323001	06/13/2010	dis	1006130055
32.1803090 -110.7831240	06/17/2010	veh	1006170145
32.1803448 -110.9563562	05/25/2010	the	1005250855
32.1803448 -110.9563562	06/02/2010	sus	1006020040
32.1803448 -110.9563562	06/09/2010	rob	1006090124
32.1805377 -110.9552199	05/23/2010	ass	1005230783
32.1805377 -110.9552199	05/23/2010	sus	1005230722
32.1805377 -110.9552199	05/28/2010	sus	1005280167
32.1805377 -110.9552199	05/31/2010	sus	1005310766
32.1807134 -110.8445824	05/31/2010	sus	1005310309
32.1807550 -110.8493280	06/01/2010	sus	1006010902
32.1808681 -110.8376243	05/25/2010	dru	1005250782
32.1809319 -110.7896964	06/21/2010	the	1006210159
32.1809319 -110.7896964	06/23/2010	ass	1006230659
32.1809506 -110.8165678	06/09/2010	sus	1006090808
32.1809592 -110.9593231	06/03/2010	dru	1006030212
32.1810044 -110.9786330	06/19/2010	ass	1006190954
32.1810920 -110.9830160	05/26/2010	veh	1005260812
32.1810920 -110.9830160	05/29/2010	sus	1005290716
32.1810920 -110.9830160	06/03/2010	ass	1006030185
32.1810920 -110.9830160	06/05/2010	sus	1006050295
32.1810920 -110.9830160	06/15/2010	the	1006150556
32.1810920 -110.9830160	06/17/2010	sus	1006170484
32.1811687 -110.8276641	06/21/2010	van	1006210013
32.1812912 -110.9588227	06/22/2010	fra	1006220204
32.1813616 -110.9716749	05/27/2010	dru	1005270271
32.1813616 -110.9716749	05/27/2010	the	1005270311
32.1814055 -110.8436718	05/28/2010	fra	1005280264
32.1814133 -110.9758536	06/07/2010	the	1006070662
32.1814140 -110.9683779	05/31/2010	ass	1005300688
32.1814140 -110.9683779	06/01/2010	ass	1006010501
32.1814140 -110.9683779	06/03/2010	van	1006030225
32.1814140 -110.9683779	06/07/2010	sus	1006070595
32.1814140 -110.9683779	06/15/2010	sex	1006150157
32.1814140 -110.9683779	06/17/2010	dis	1006170673
32.1814180 -111.0031521	06/27/2010	dui	1006270044
32.1814308 -110.9696228	06/20/2010	dru	1006190927
32.1814320 -110.9683544	06/03/2010	sus	1006030058
32.1814320 -110.9683544	06/23/2010	dru	1006230163
32.1814320 -110.9683544	06/26/2010	sus	1006260732
32.1814332 -110.9748224	06/24/2010	ass	1006240388
32.1814336 -110.9775739	06/13/2010	sus	1006130232
32.1814480 -110.9694807	06/26/2010	ass	1006260667
32.1815860 -110.8471640	06/02/2010	the	1006020617
32.1815860 -110.8471640	06/02/2010	van	1006020736
32.1816689 -110.9563434	05/23/2010	sus	1005230140
32.1816689 -110.9563434	05/25/2010	ass	1005250308
32.1816689 -110.9563434	06/09/2010	the	1006090783
32.1816689 -110.9563434	06/17/2010	fra	1006170243
32.1817840 -110.7893410	06/16/2010	van	1006160535
32.1819288 -110.8261670	06/16/2010	rap	1006160375
32.1820280 -111.0074810	05/22/2010	rob	1005220562
32.1820280 -111.0074810	05/23/2010	sus	1005230332
32.1820280 -111.0074810	05/24/2010	dru	1005240260
32.1820280 -111.0074810	05/24/2010	sus	1005240365
32.1820280 -111.0074810	05/31/2010	dru	1005310184
32.1820280 -111.0074810	05/31/2010	dru	1005310351
32.1820280 -111.0074810	06/06/2010	sus	1006060312
32.1820280 -111.0074810	06/16/2010	dru	1006160268
32.1820280 -111.0074810	06/17/2010	dru	1006170194
32.1820280 -111.0074810	06/17/2010	dru	1006170216
32.1820280 -111.0074810	06/21/2010	dru	1006210452
32.1820280 -111.0074810	06/23/2010	dis	1006230236
32.1820280 -111.0074810	06/24/2010	ass	1006240844
32.1820280 -111.0074810	06/26/2010	ass	1006260536
32.1820280 -111.0074810	06/28/2010	sus	1006280302
32.1820942 -110.8759359	06/17/2010	the	1006160603
32.1820942 -110.8759359	06/23/2010	the	1006230541
32.1821587 -110.8285568	06/14/2010	sus	1006140029
32.1821805 -110.8322496	05/26/2010	sus	1005260891
32.1821805 -110.8322496	06/02/2010	sus	1006020861
32.1821805 -110.8322496	06/23/2010	sus	1006230601
32.1821859 -110.8174118	05/25/2010	sus	1005250807
32.1822084 -110.8579233	06/27/2010	sus	1006270007
32.1824549 -110.8185752	06/16/2010	van	1006160449
32.1824827 -110.9571897	05/23/2010	ass	1005230193
32.1825099 -110.8494809	06/15/2010	bur	1006150553
32.1830770 -110.7969160	06/10/2010	fra	1006100271
32.1831897 -110.9726892	06/26/2010	sus	1006260337
32.1831897 -110.9726892	06/27/2010	dru	1006270522
32.1832013 -110.9683794	06/26/2010	dis	1006260524
32.1832120 -110.9797570	06/14/2010	ass	1006140442
32.1832120 -110.9797570	06/24/2010	the	1006240479
32.1832357 -110.8542381	06/20/2010	sus	1006200628
32.1832397 -110.9737823	06/13/2010	sus	1006130241
32.1832397 -110.9737823	06/22/2010	ass	1006220615
32.1832404 -110.9706779	06/12/2010	sus	1006120332
32.1832650 -110.7804840	06/23/2010	veh	1006230597
32.1832740 -110.9595850	06/12/2010	sus	1006120391
32.1833510 -110.8173400	06/16/2010	sus	1006160810
32.1833519 -110.8276658	05/24/2010	sus	1005240839
32.1833519 -110.8276658	06/15/2010	ass	1006150658
32.1833519 -110.8276658	06/17/2010	veh	1006170195
32.1833519 -110.8276658	06/23/2010	veh	1006230132
32.1833636 -111.0052975	06/21/2010	ass	1006210051
32.1833636 -111.0052975	06/21/2010	dru	1006210670
32.1835194 -110.7750463	06/26/2010	van	1006260178
32.1835436 -110.7750167	06/26/2010	van	1006260336
32.1836146 -110.8076297	05/22/2010	sus	1005220570
32.1836177 -110.8138188	06/06/2010	ass	1006060475
32.1837498 -110.9993602	06/16/2010	sus	1006160154
32.1837760 -110.8322527	05/25/2010	sus	1005250649
32.1838114 -110.9991717	05/28/2010	van	1005280349
32.1839246 -110.8419443	05/30/2010	ass	1005300354
32.1841400 -110.8147210	05/26/2010	sus	1005260385
32.1841400 -110.8147210	06/01/2010	dui	1006010002
32.1841400 -110.8147210	06/02/2010	ass	1006020670
32.1841400 -110.8147210	06/02/2010	sus	1006020640
32.1841400 -110.8147210	06/06/2010	ass	1006060506
32.1841400 -110.8147210	06/09/2010	dru	1006090520
32.1841400 -110.8147210	06/16/2010	hom	1006160113
32.1841400 -110.8147210	06/17/2010	sus	1006170110
32.1841400 -110.8147210	06/20/2010	sus	1006200050
32.1841400 -110.8147210	06/23/2010	sus	1006230318
32.1842960 -110.7942640	06/09/2010	sus	1006090622
32.1844352 -110.8107069	05/27/2010	ars	1005270214
32.1844456 -110.8212186	06/27/2010	sus	1006270606
32.1844515 -110.9434708	05/27/2010	dis	1005270092
32.1844683 -110.8220681	06/27/2010	sus	1006270018
32.1845174 -110.8791384	06/03/2010	sus	1006030390
32.1845174 -110.8791384	06/07/2010	dru	1006070386
32.1845174 -110.8791384	06/07/2010	dru	1006070478
32.1845174 -110.8791384	06/09/2010	dru	1006090183
32.1845174 -110.8791384	06/10/2010	dru	1006100267
32.1845174 -110.8791384	06/10/2010	dru	1006100285
32.1845174 -110.8791384	06/20/2010	dru	1006200709
32.1845174 -110.8791384	06/24/2010	sus	1006240615
32.1845727 -110.8237668	06/05/2010	sus	1006050756
32.1845727 -110.8237668	06/20/2010	van	1006210541
32.1845727 -110.8237668	06/27/2010	sus	1006270144
32.1845935 -110.8237725	06/05/2010	sus	1006050754
32.1846007 -110.8537042	06/03/2010	ass	1006030506
32.1846007 -110.8537042	06/03/2010	ass	1006030607
32.1846007 -110.8537042	06/05/2010	van	1006050417
32.1846007 -110.8537042	06/20/2010	bur	1006200365
32.1846007 -110.8537042	06/23/2010	dis	1006230085
32.1846014 -110.8578934	06/12/2010	the	1006120406
32.1846014 -110.8578934	06/15/2010	veh	1006150515
32.1846014 -110.8578934	06/16/2010	the	1006160749
32.1846014 -110.8578934	06/19/2010	sus	1006190025
32.1846014 -110.8578934	06/21/2010	sus	1006210087
32.1846014 -110.8578934	06/23/2010	bur	1006230499
32.1846357 -110.8341587	06/05/2010	dis	1006050644
32.1846595 -110.8445408	06/17/2010	sus	1006170639
32.1846628 -110.8426715	05/30/2010	dru	1005300537
32.1846680 -110.8489451	06/03/2010	sus	1006030653
32.1847021 -110.8578700	05/25/2010	fra	1005250268
32.1847535 -111.0022017	06/02/2010	dru	1006020398
32.1847746 -111.0029572	06/23/2010	sus	1006230722
32.1848112 -110.7749194	06/14/2010	sus	1006140695
32.1848115 -110.7765265	05/27/2010	sus	1005270680
32.1848912 -110.9684010	06/08/2010	dru	1006080227
32.1848912 -110.9684010	06/23/2010	dru	1006230164
32.1849297 -110.9375429	06/21/2010	van	1006210587
32.1850098 -110.9775890	06/17/2010	bur	1006170162
32.1850185 -110.9411933	06/06/2010	sus	1006060181
32.1850185 -110.9411933	06/26/2010	dis	1006260810
32.1850439 -110.9748179	06/12/2010	fra	1006120448
32.1850439 -110.9748179	06/27/2010	ass	1006270416
32.1850532 -110.9775659	06/10/2010	dis	1006090598
32.1850534 -110.9818883	05/27/2010	sus	1005270193
32.1850681 -110.9758735	06/01/2010	bur	1006010454
32.1850697 -110.9775886	06/12/2010	the	1006120195
32.1850757 -110.9682659	05/28/2010	sus	1005280727
32.1850757 -110.9682659	05/31/2010	dru	1005310407
32.1850757 -110.9682659	05/31/2010	dru	1005310489
32.1850757 -110.9682659	06/02/2010	dru	1006020456
32.1850757 -110.9682659	06/16/2010	dru	1006160231
32.1850757 -110.9682659	06/21/2010	dru	1006210386
32.1850757 -110.9682659	06/22/2010	dru	1006220281
32.1850757 -110.9682659	06/23/2010	dru	1006230419
32.1850757 -110.9682659	06/28/2010	dru	1006280839
32.1850757 -110.9682659	06/28/2010	dru	1006280841
32.1850852 -110.9716675	06/08/2010	dis	1006080069
32.1852609 -110.9243860	06/27/2010	van	1006270128
32.1853077 -111.0031627	06/23/2010	sus	1006230493
32.1853293 -110.8551006	06/15/2010	sus	1006150353
32.1853330 -110.9728960	06/01/2010	ass	1006010192
32.1853690 -110.7791280	06/02/2010	veh	1006020294
32.1854431 -110.8434268	06/07/2010	van	1006070768
32.1854591 -110.8493369	05/30/2010	sus	1005300661
32.1854825 -110.8515246	05/28/2010	sus	1005280813
32.1855069 -110.8322665	06/20/2010	van	1006200608
32.1855500 -110.8534690	05/24/2010	the	1005240138
32.1855500 -110.8534690	05/26/2010	bur	1005260195
32.1856530 -110.8382662	06/06/2010	dru	1006060023
32.1858153 -110.7855509	05/26/2010	sus	1005260757
32.1858153 -110.7855509	06/01/2010	sus	1006010772
32.1858180 -110.7977660	06/19/2010	dis	1006190244
32.1858492 -110.7887435	06/12/2010	van	1006120216
32.1858554 -110.7895747	06/22/2010	sus	1006220558
32.1859994 -110.9727392	06/04/2010	sus	1006050002
32.1860266 -110.7897279	06/16/2010	sus	1006160238
32.1860300 -110.9687190	05/23/2010	sus	1005230242
32.1860300 -110.9687190	05/23/2010	sus	1005230252
32.1860300 -110.9687190	05/25/2010	rob	1005250043
32.1860300 -110.9687190	05/26/2010	ass	1005260561
32.1860300 -110.9687190	05/26/2010	ass	1005260789
32.1860300 -110.9687190	05/26/2010	dis	1005260090
32.1860300 -110.9687190	05/26/2010	dis	1005260490
32.1860300 -110.9687190	05/26/2010	sus	1005260072
32.1860300 -110.9687190	05/27/2010	ass	1005270784
32.1860300 -110.9687190	05/27/2010	dis	1005270462
32.1860300 -110.9687190	05/27/2010	the	1005270654
32.1860300 -110.9687190	05/27/2010	the	1005270743
32.1860300 -110.9687190	05/27/2010	the	1005270782
32.1860300 -110.9687190	05/28/2010	dis	1005280001
32.1860300 -110.9687190	05/29/2010	dis	1005290684
32.1860300 -110.9687190	05/29/2010	the	1005290191
32.1860300 -110.9687190	05/30/2010	dis	1005300199
32.1860300 -110.9687190	05/30/2010	dis	1005300332
32.1860300 -110.9687190	05/31/2010	dru	1005310504
32.1860300 -110.9687190	06/03/2010	sus	1006030718
32.1860300 -110.9687190	06/10/2010	the	1006100307
32.1860300 -110.9687190	06/14/2010	sus	1006140289
32.1860300 -110.9687190	06/15/2010	ass	1006150335
32.1860300 -110.9687190	06/16/2010	dis	1006160064
32.1860300 -110.9687190	06/16/2010	dru	1006160035
32.1860300 -110.9687190	06/17/2010	dis	1006170355
32.1860300 -110.9687190	06/19/2010	dis	1006190300
32.1860300 -110.9687190	06/19/2010	dis	1006190636
32.1860300 -110.9687190	06/19/2010	the	1006190086
32.1860300 -110.9687190	06/20/2010	dis	1006200440
32.1860300 -110.9687190	06/20/2010	dru	1006200510
32.1860300 -110.9687190	06/20/2010	dru	1006200515
32.1860300 -110.9687190	06/22/2010	dru	1006220108
32.1860300 -110.9687190	06/22/2010	dru	1006220171
32.1860300 -110.9687190	06/22/2010	sus	1006220035
32.1860300 -110.9687190	06/22/2010	the	1006220102
32.1860300 -110.9687190	06/23/2010	dru	1006230028
32.1860300 -110.9687190	06/24/2010	sus	1006240276
32.1860300 -110.9687190	06/24/2010	sus	1006240454
32.1860300 -110.9687190	06/28/2010	the	1006280212
32.1860630 -110.8515090	06/19/2010	ass	1006190641
32.1862127 -110.7805925	06/05/2010	sus	1006050595
32.1862127 -110.7805925	06/08/2010	ass	1006080711
32.1862467 -110.8452785	06/14/2010	sus	1006140650
32.1863635 -110.8361934	05/27/2010	dru	1005270585
32.1864070 -111.0026820	05/30/2010	van	1005300275
32.1864308 -110.8303447	05/26/2010	sus	1005260388
32.1864590 -110.8536458	05/30/2010	sus	1005300578
32.1864680 -110.8551120	06/20/2010	ass	1006200389
32.1865307 -111.0050329	05/27/2010	dru	1005270071
32.1866003 -110.7855659	06/27/2010	sus	1006270807
32.1866190 -110.8253910	06/24/2010	bur	1006240546
32.1866336 -110.8091375	05/31/2010	the	1005310314
32.1866521 -111.0101434	06/13/2010	sus	1006130695
32.1866849 -111.0081618	05/25/2010	bur	1005250304
32.1867070 -110.9408178	05/26/2010	fra	1005260790
32.1867697 -110.8146902	06/27/2010	sus	1006270351
32.1869939 -110.8493298	05/29/2010	dis	1005290115
32.1870420 -110.8534950	05/27/2010	sus	1005270768
32.1871753 -110.8299937	06/19/2010	van	1006190154
32.1871865 -110.8322988	06/02/2010	sus	1006020530
32.1873770 -111.0017790	06/13/2010	sus	1006130096
32.1873770 -111.0017790	06/20/2010	van	1006200747
32.1875112 -110.8149515	06/17/2010	van	1006170244
32.1875112 -110.8149515	06/17/2010	van	1006170846
32.1875268 -110.8150033	05/25/2010	sus	1005250022
32.1875430 -110.8130242	05/25/2010	ass	1005240862
32.1875431 -110.9423395	06/10/2010	dis	1006100653
32.1876677 -110.9775771	06/05/2010	sus	1006050234
32.1876793 -110.9798352	05/31/2010	sus	1005310596
32.1876956 -110.9798645	06/09/2010	dis	1006090073
32.1877541 -110.9378478	06/01/2010	the	1006010163
32.1877541 -110.9378478	06/14/2010	sus	1006140434
32.1878121 -110.8543318	05/25/2010	bur	1005250472
32.1878121 -110.8543318	05/25/2010	van	1005250596
32.1880547 -111.0036953	06/17/2010	bur	1006170661
32.1880547 -111.0036953	06/23/2010	ass	1006230594
32.1881878 -110.8082615	06/02/2010	the	1006020129
32.1881940 -110.8030680	05/26/2010	ass	1005260750
32.1881940 -110.8030680	05/26/2010	van	1005260156
32.1881940 -110.8030680	06/10/2010	sus	1006100755
32.1882502 -110.8151905	05/27/2010	dru	1005270608
32.1883280 -110.8239734	05/25/2010	bur	1005250397
32.1884909 -110.8556559	06/20/2010	van	1006200418
32.1884943 -110.9408174	06/15/2010	sus	1006150581
32.1888030 -110.8150880	06/13/2010	sus	1006130847
32.1888116 -110.8378104	06/10/2010	sus	1006100482
32.1888168 -110.8203022	06/12/2010	sus	1006120381
32.1888168 -110.8203022	06/16/2010	bur	1006160484
32.1888168 -110.8203022	06/23/2010	the	1006230247
32.1888444 -110.8359533	06/19/2010	sus	1006190766
32.1888464 -110.9357054	06/12/2010	ass	1006120186
32.1889208 -110.9297198	05/22/2010	van	1005220674
32.1889899 -111.0075830	06/28/2010	bur	1006280205
32.1890989 -110.8467643	06/12/2010	sus	1006120505
32.1890989 -110.8467643	06/16/2010	sus	1006160074
32.1891039 -111.0159729	05/29/2010	van	1005290685
32.1891330 -110.8434387	05/31/2010	sus	1005310617
32.1892569 -110.9279110	06/15/2010	bur	1006150242
32.1892750 -110.9315202	05/27/2010	fra	1005275201
32.1893103 -110.9349587	06/16/2010	dru	1006150804
32.1893837 -110.9684365	06/15/2010	sus	1006150054
32.1894194 -110.8322821	06/16/2010	sus	1006160420
32.1895830 -111.0013900	05/22/2010	ass	1005220998
32.1895830 -111.0013900	05/22/2010	sus	1005220830
32.1895830 -111.0013900	05/23/2010	van	1005230106
32.1895830 -111.0013900	05/28/2010	dis	1005280472
32.1895830 -111.0013900	05/28/2010	dis	1005280901
32.1895830 -111.0013900	05/29/2010	van	1005290525
32.1895830 -111.0013900	05/31/2010	bur	1005310732
32.1895830 -111.0013900	06/02/2010	ass	1006020365
32.1895830 -111.0013900	06/02/2010	dis	1006010780
32.1895830 -111.0013900	06/05/2010	bur	1006050331
32.1895830 -111.0013900	06/09/2010	sus	1006090089
32.1895830 -111.0013900	06/10/2010	veh	1006100052
32.1895830 -111.0013900	06/12/2010	dis	1006120020
32.1895830 -111.0013900	06/14/2010	sus	1006140100
32.1895830 -111.0013900	06/17/2010	dis	1006170803
32.1895830 -111.0013900	06/27/2010	veh	1006270437
32.1897064 -110.8389280	06/24/2010	sus	1006240764
32.1897910 -110.9367862	06/27/2010	hom	1006270220
32.1899220 -110.8514980	06/06/2010	sus	1006060008
32.1899921 -110.7987338	05/29/2010	the	1005290335
32.1899922 -110.9303981	06/09/2010	ass	1006090373
32.1900610 -111.0390400	05/30/2010	the	1005300212
32.1902023 -110.8360319	05/24/2010	van	1005240654
32.1902023 -110.8360319	05/25/2010	sus	1005250444
32.1902246 -110.8239769	06/02/2010	bur	1006020244
32.1902246 -110.8239769	06/23/2010	bur	1006230526
32.1902578 -110.8103867	06/19/2010	van	1006190278
32.1903369 -110.9591454	05/26/2010	dis	1005260805
32.1903369 -110.9591454	05/27/2010	dis	1005270695
32.1904240 -110.9220820	06/20/2010	sus	1006200259
32.1905004 -110.8258288	06/08/2010	sus	1006080254
32.1905304 -110.9349873	05/22/2010	ass	1005220859
32.1906975 -110.9298623	05/22/2010	ass	1005220076
32.1908886 -110.9327211	06/27/2010	wea	1006278006
32.1909602 -110.9286809	06/26/2010	dru	1006260681
32.1909633 -110.8135761	05/24/2010	rob	1005240626
32.1910191 -110.9263033	06/12/2010	the	1006120206
32.1911198 -110.8036052	05/28/2010	the	1005280116
32.1911470 -110.8316980	05/28/2010	sus	1005280867
32.1911860 -110.8345320	05/22/2010	bur	1005220146
32.1911860 -110.8345320	05/29/2010	dru	1005290479
32.1911860 -110.8345320	06/16/2010	ass	1006160029
32.1911860 -110.8345320	06/21/2010	bur	1006210591
32.1912273 -110.9297413	06/13/2010	veh	1006130483
32.1912536 -110.8239719	05/26/2010	dui	1005260089
32.1912640 -110.9309799	06/09/2010	dru	1006090813
32.1913160 -111.0096170	05/31/2010	dis	1005310212
32.1915793 -110.9377042	06/06/2010	van	1006060651
32.1916302 -110.9343927	06/06/2010	dis	1006060013
32.1916376 -110.7895892	06/19/2010	the	1006190320
32.1916376 -110.7895892	06/20/2010	fra	1006200687
32.1916376 -110.7895892	06/26/2010	fra	1006260783
32.1916390 -110.9123480	06/01/2010	dru	1006018005
32.1916445 -110.9392653	06/12/2010	the	1006120266
32.1916519 -110.7916286	05/28/2010	bur	1005280163
32.1916519 -110.7916286	06/08/2010	van	1006080053
32.1916519 -110.7916286	06/09/2010	sus	1006090746
32.1916519 -110.7916286	06/17/2010	the	1006170408
32.1916519 -110.7916286	06/22/2010	sus	1006220777
32.1916554 -110.7898021	05/25/2010	sus	1005250070
32.1916554 -110.7898021	05/25/2010	van	1005250069
32.1916554 -110.7898021	06/09/2010	sus	1006090816
32.1916554 -110.7898021	06/12/2010	sus	1006120573
32.1916554 -110.7898021	06/20/2010	sus	1006200730
32.1916554 -110.7898021	06/21/2010	ass	1006210419
32.1916816 -110.8035695	05/23/2010	van	1005230019
32.1916816 -110.8035695	05/29/2010	sus	1005290027
32.1916816 -110.8035695	05/31/2010	sus	1005310797
32.1916816 -110.8035695	06/15/2010	sus	1006150695
32.1916832 -110.7867241	05/28/2010	the	1005280393
32.1916832 -110.7867241	06/21/2010	sus	1006210299
32.1916924 -110.7983346	06/21/2010	fra	1006210358
32.1917545 -110.8136515	05/29/2010	bur	1005290848
32.1917798 -110.8145354	05/25/2010	ass	1005250375
32.1917817 -110.8171652	05/22/2010	veh	1005220350
32.1917817 -110.8171652	05/25/2010	ass	1005250471
32.1917971 -110.8237607	06/07/2010	dis	1006070661
32.1917971 -110.8237607	06/07/2010	the	1006070708
32.1918026 -110.8259669	05/22/2010	fra	1005220430
32.1918026 -110.8259669	05/30/2010	bur	1005300179
32.1918165 -110.8283501	06/09/2010	fra	1006090495
32.1918359 -110.8427745	05/23/2010	the	1005230695
32.1918359 -110.8427745	05/24/2010	sus	1005240765
32.1918359 -110.8427745	05/27/2010	van	1005270177
32.1918359 -110.8427745	05/30/2010	van	1005300040
